0.22640E-05 0.37411E-08 0.00000E+01 2385590 0 0 141169 0.61663E+11 0.00000E+01 0.22640E-05 0.00000E+01 0.00000E+01 0
60 2.3943e-06 1.6145e-08 1.3487 5.3836e-05 2.3943e-06
61 2.5021e-06 8.9649e-08 3.583 0.00020934 2.5021e-06
62 2.3947e-06 3.078e-08 1.8177 8.0372e-05 2.3947e-06
63 2.4131e-06 1.5907e-08 1.3184 5.4241e-05 2.4131e-06
64 1.9389e-06 2.936e-07 10.708 0.0011112 1.9389e-06
65 2.0724e-06 6.6306e-08 3.1996 0.00026744 2.0724e-06
66 2.0822e-06 2.3919e-08 1.6245 9.6491e-05 2.0822e-06
67 2.5092e-06 4.4756e-07 12.613 0.0014787 2.5092e-06
68 2.2622e-06 6.6628e-08 2.9453 0.00016558 2.2622e-06
69 2.2874e-06 2.7921e-08 1.7262 7.9535e-05 2.2874e-06
70 2.422e-06 3.7205e-07 10.862 0.0013263 2.422e-06
71 2.1251e-06 6.3001e-08 2.9646 0.00017157 2.1251e-06
72 2.0886e-06 2.3741e-08 1.6075 6.1917e-05 2.0886e-06
73 2.5857e-06 4.1382e-07 11.317 0.0012271 2.5857e-06
74 2.4093e-06 9.8567e-08 4.0911 0.0005171 2.4093e-06
75 2.3056e-06 2.7202e-08 1.6686 8.1015e-05 2.3056e-06
76 2.7027e-06 6.405e-07 16.758 0.0027518 2.7027e-06
77 2.2165e-06 7.4109e-08 3.3436 0.00027014 2.2165e-06
78 2.2472e-06 2.5889e-08 1.6292 5.5903e-05 2.2472e-06
79 2.2997e-06 9.0726e-08 3.9451 0.00042179 2.2997e-06
80 2.3682e-06 3.2347e-08 1.9316 0.00021229 2.3682e-06
81 2.4018e-06 1.5842e-08 1.3192 4.3503e-05 2.4018e-06
82 1.5943e-06 1.9446e-07 8.6246 0.00041125 1.5943e-06
83 2.1915e-06 8.1332e-08 3.7112 0.00023128 2.1915e-06
84 2.1518e-06 2.5224e-08 1.6578 4.6753e-05 2.1518e-06
85 2.4472e-06 4.6106e-07 13.322 0.0015095 2.4472e-06
86 2.2072e-06 7.4491e-08 3.375 0.00040342 2.2072e-06
87 2.2577e-06 2.6463e-08 1.6576 6.2246e-05 2.2577e-06
88 3.0068e-06 8.2689e-07 19.446 0.00325 3.0068e-06
89 2.3998e-06 8.291e-08 3.4549 0.00028311 2.3998e-06
90 2.3505e-06 2.8427e-08 1.7104 5.7718e-05 2.3505e-06
91 2.399e-06 8.6982e-08 3.6258 0.00034697 2.399e-06
92 2.3828e-06 3.0849e-08 1.831 0.0001096 2.3828e-06
93 2.414e-06 1.5994e-08 1.3251 6.8834e-05 2.414e-06
94 2.7078e-06 5.6009e-07 14.626 0.0018798 2.7078e-06
95 2.2691e-06 7.2758e-08 3.2065 0.00015658 2.2691e-06
96 2.2443e-06 2.6454e-08 1.667 8.2213e-05 2.2443e-06
97 1.7348e-06 1.8252e-07 7.4397 0.00032296 1.7348e-06
98 1.9652e-06 6.1046e-08 3.1064 0.00024741 1.9652e-06
99 2.1724e-06 2.7229e-08 1.7726 9.1603e-05 2.1724e-06
100 2.2103e-06 3.059e-07 9.7863 0.00084435 2.2103e-06
101 2.2008e-06 6.8923e-08 3.1317 0.00019883 2.2008e-06
102 2.1988e-06 2.6494e-08 1.704 8.0458e-05 2.1988e-06
103 2.6901e-06 4.3891e-07 11.537 0.001308 2.6901e-06
104 2.109e-06 5.8997e-08 2.7975 0.00017293 2.109e-06
105 2.0337e-06 2.2337e-08 1.5533 6.2011e-05 2.0337e-06
106 3.9438e-06 1.2218e-06 21.906 0.005114 3.9438e-06
107 2.2924e-06 6.6219e-08 2.8886 0.00019203 2.2924e-06
108 2.2489e-06 2.649e-08 1.6658 6.6413e-05 2.2489e-06
109 4.0215e-06 1.1769e-06 20.694 0.0040073 4.0215e-06
110 2.5052e-06 8.6516e-08 3.4535 0.00026416 2.5052e-06
111 2.4298e-06 2.9953e-08 1.7434 7.9679e-05 2.4298e-06
112 2.3193e-06 9.1117e-08 3.9287 0.00033784 2.3193e-06
113 2.4431e-06 3.4247e-08 1.9824 0.00012445 2.4431e-06
114 2.3738e-06 1.5718e-08 1.3243 3.4181e-05 2.3738e-06
115 2.7917e-06 7.4063e-07 18.76 0.0029438 2.7917e-06
116 2.3115e-06 1.3848e-07 5.9911 0.0011706 2.3115e-06
117 2.2293e-06 2.5709e-08 1.6309 4.5381e-05 2.2293e-06
118 2.5386e-06 6.0231e-07 16.777 0.0024182 2.5386e-06
119 2.3666e-06 9.7772e-08 4.1312 0.00043074 2.3666e-06
120 2.3508e-06 2.8327e-08 1.7041 0.0001071 2.3508e-06
121 2.1577e-06 3.248e-07 10.644 0.00081114 2.1577e-06
122 2.3528e-06 7.617e-08 3.2374 0.00024688 2.3528e-06
123 2.3525e-06 2.9011e-08 1.744 0.00010441 2.3525e-06
124 2.3169e-06 3.7891e-07 11.564 0.0011376 2.3169e-06
125 2.2535e-06 7.2002e-08 3.1951 0.00028168 2.2535e-06
126 2.3331e-06 2.8343e-08 1.718 6.7532e-05 2.3331e-06
127 2.2452e-06 3.8514e-07 12.13 0.0013045 2.2452e-06
128 2.4856e-06 1.2755e-07 5.1315 0.00084514 2.4856e-06
129 2.4444e-06 3.0151e-08 1.7444 6.665e-05 2.4444e-06
130 2.3827e-06 4.9314e-07 14.634 0.0016838 2.3827e-06
131 2.3216e-06 9.1975e-08 3.9617 0.00029635 2.3216e-06
132 2.3388e-06 3.0011e-08 1.8147 9.0832e-05 2.3388e-06
133 2.5278e-06 7.3624e-07 20.595 0.0035329 2.5278e-06
134 2.0517e-06 5.8343e-08 2.8436 0.00017616 2.0517e-06
135 2.1403e-06 2.4732e-08 1.6342 7.3092e-05 2.1403e-06
136 2.2807e-06 9.6015e-08 4.2098 0.00044196 2.2807e-06
137 2.3325e-06 3.1289e-08 1.8971 0.00012597 2.3325e-06
138 2.3386e-06 1.5517e-08 1.3271 4.3404e-05 2.3386e-06
139 2.9349e-06 6.5046e-07 15.671 0.0021501 2.9349e-06
140 2.311e-06 6.9621e-08 3.0126 0.00022172 2.311e-06
141 2.2804e-06 2.7377e-08 1.6978 0.00010726 2.2804e-06
142 2.4977e-06 4.8343e-07 13.686 0.0015631 2.4977e-06
143 2.2588e-06 7.3948e-08 3.2737 0.00036732 2.2588e-06
144 2.3257e-06 2.8764e-08 1.7491 0.0001482 2.3257e-06
145 1.8081e-06 2.6472e-07 10.353 0.00073787 1.8081e-06
146 2.2148e-06 8.9533e-08 4.0425 0.00050824 2.2148e-06
147 2.2045e-06 2.5888e-08 1.6608 4.7519e-05 2.2045e-06
148 1.9133e-06 3.1811e-07 11.757 0.0011577 1.9133e-06
149 2.1993e-06 7.2836e-08 3.3118 0.0002245 2.1993e-06
150 2.2318e-06 2.6811e-08 1.6989 0.00010252 2.2318e-06
151 2.6237e-06 4.4478e-07 11.987 0.0012439 2.6237e-06
152 2.1857e-06 7.3451e-08 3.3605 0.00028571 2.1857e-06
153 2.2204e-06 2.6114e-08 1.6633 8.9522e-05 2.2204e-06
154 2.0576e-06 3.3126e-07 11.384 0.00095718 2.0576e-06
155 2.1595e-06 7.112e-08 3.2933 0.00023857 2.1595e-06
156 2.2138e-06 2.5642e-08 1.6381 9.4259e-05 2.2138e-06
157 2.3259e-06 3.3935e-07 10.317 0.0009054 2.3259e-06
158 2.3364e-06 8.5795e-08 3.6721 0.00025576 2.3364e-06
159 2.3416e-06 2.7943e-08 1.6876 6.7207e-05 2.3416e-06
160 2.6973e-06 4.9321e-07 12.93 0.0019168 2.6973e-06
161 2.2376e-06 1.1306e-07 5.0526 0.0008557 2.2376e-06
162 2.3067e-06 2.9173e-08 1.7886 7.313e-05 2.3067e-06
163 2.2553e-06 3.3443e-07 10.485 0.00073978 2.2553e-06
164 2.1374e-06 7.3159e-08 3.4228 0.00031967 2.1374e-06
165 2.1613e-06 2.4483e-08 1.602 5.4152e-05 2.1613e-06
166 3.5649e-06 9.9601e-07 19.756 0.0045804 3.5649e-06
167 2.4451e-06 9.9529e-08 4.0706 0.00044094 2.4451e-06
168 2.4048e-06 3.0447e-08 1.7905 0.00010462 2.4048e-06
169 2.724e-06 4.5919e-07 11.92 0.0016627 2.724e-06
170 2.2996e-06 7.6615e-08 3.3316 0.00020459 2.2996e-06
171 2.3349e-06 2.8612e-08 1.733 9.8601e-05 2.3349e-06
172 3.1331e-06 1.0411e-06 23.496 0.0044127 3.1331e-06
173 2.3213e-06 7.6579e-08 3.299 0.00022628 2.3213e-06
174 2.3959e-06 3.0047e-08 1.7736 7.8231e-05 2.3959e-06
175 2.3163e-06 1.0101e-07 4.3607 0.00037196 2.3163e-06
176 2.3988e-06 3.6155e-08 2.1315 0.00017249 2.3988e-06
177 2.4169e-06 1.6725e-08 1.384 8.2552e-05 2.4169e-06
<lo_statistics>
<cumulated_time> 103.61856300000004 </cumulated_time>
</lo_statistics>
